,r_NASDAQ,r_SP500
2009-06-26,0.4733142956230362,-0.14789203486033056
2009-06-29,0.31719504744254745,0.9024296841261898
2009-06-30,-0.4903382931933215,-0.8567351633166496
2009-07-01,0.5803165635506992,0.43524446236517017
2009-07-02,-2.701798500197368,-2.9577684825958017
2009-07-06,-0.5089410302453914,0.2562462104257053
2009-07-07,-2.3337231880803917,-1.987978536288478
2009-07-08,0.05725180070160843,-0.16699311679349974
2009-07-09,0.3074534098720325,0.3540946062317481
2009-07-10,0.19837091593632675,-0.40299380776840443
2009-07-13,2.095173055694503,2.4627948777227284
2009-07-14,0.36293437445985716,0.5301983236099628
2009-07-15,3.449775966253211,2.919943487510086
2009-07-16,1.1809322579167427,0.8604634691705462
2009-07-17,0.08378318675296435,-0.038273513320932276
2009-07-20,1.194987744173802,1.136670246273114
2009-07-21,0.3612613032674889,0.3620714522427704
2009-07-22,0.529853578403437,-0.053441937624996994
2009-07-23,2.421669221433951,2.3022599224312996
2009-07-24,-0.3878610594974556,0.3037543443477206
2009-07-27,0.09812271209382159,0.29773891259700835
2009-07-28,0.38646901071406786,-0.260984710734954
2009-07-29,-0.3930752892219408,-0.45734060269341126
2009-07-30,0.8370367135174589,1.182538418815696
2009-07-31,-0.29272252657274644,0.07395090837835545
2009-08-03,1.510395871342053,1.5225607827281227
2009-08-04,0.13433105166316184,0.30075704221065014
2009-08-05,-0.9120122350104618,-0.291784461716649
2009-08-06,-1.0029810191291517,-0.5640532654178876
2009-08-07,1.3635854216098233,1.334970053225195
2009-08-10,-0.40125389153434976,-0.3350556724880266
2009-08-11,-1.1363156313428644,-1.2740935609429687
2009-08-12,1.4610498153197944,1.1459230792872048
2009-08-13,0.5304311014300059,0.68564507961441
2009-08-14,-1.1930442118921918,-0.8567949977279208
2009-08-17,-2.792570317696342,-2.4559960849173303
2009-08-18,1.2905529589768472,1.0094533393885528
2009-08-19,0.678701053228861,0.6837483447019445
2009-08-20,1.0094920588091902,1.0889227984113237
2009-08-21,1.5800354640980225,1.84514797254206
2009-08-24,-0.14459456625358055,-0.05459459189837834
2009-08-25,0.30923702532031333,0.2366663818367554
2009-08-26,0.009879812094003331,0.011671995565297763
2009-08-27,0.16287613171925672,0.27779002715912854
2009-08-28,0.051275731432836834,-0.1990307732377177
2009-08-31,-0.9762747093586426,-0.8109198540382183
2009-09-01,-2.0197018816965393,-2.237222631680637
2009-09-02,-0.09248062123169494,-0.3301884345751011
2009-09-03,0.8166575776518614,0.8498582450941842
2009-09-04,1.778166682068154,1.3032243708161282
2009-09-08,0.9362704131397004,0.8806045829839553
2009-09-09,1.1039212580073674,0.7752259025442713
2009-09-10,1.1403435503057022,1.0368292776658143
2009-09-11,-0.1498228337456075,-0.13513389885911675
2009-09-14,0.5214885712213232,0.631910740710653
2009-09-15,0.5178319895270991,0.31304364906445525
2009-09-16,1.4406062460597058,1.5207308062442324
2009-09-17,-0.3004767630821367,-0.3064329005571477
2009-09-18,0.28688092057605913,0.26338675941077866
2009-09-21,0.24257194221245895,-0.3413114207888716
2009-09-22,0.3855907903740259,0.6553348588268071
2009-09-23,-0.695700514098775,-1.01195584531233
2009-09-24,-1.1233820189410846,-0.9556548191774188
2009-09-25,-0.7950443566610458,-0.6109360827818335
2009-09-28,1.8865176717632473,1.7652853549567058
2009-09-29,-0.31494016320265017,-0.22320656428964164
2009-09-30,-0.07629885027012752,-0.3333852135212442
2009-10-01,-3.1075014104163903,-2.6097211493280956
2009-10-02,-0.4564516314833048,-0.4515705309363511
2009-10-05,0.9737071192479286,1.4765453960324761
2009-10-06,1.6981413500098939,1.36124155690534
2009-10-07,0.32084319983732246,0.2707936560526622
2009-10-08,0.6423812787777738,0.7442145876693546
2009-10-09,0.7201177672991701,0.5624810543572637
2009-10-12,-0.006544472027068158,0.43767775685664234
2009-10-13,0.03505467396489783,-0.2791504630813565
2009-10-14,1.4999863807925213,1.7393743058258577
2009-10-15,0.04878587699626372,0.4148850316393222
2009-10-16,-0.7616506685516661,-0.8131023468328601
2009-10-19,0.9009735269285952,0.9361366739513969
2009-10-20,-0.5921962838626769,-0.6258649187024325
2009-10-21,-0.5906094772142012,-0.889323391718201
2009-10-22,0.6746982281379117,1.0587374358508141
2009-10-23,-0.5009548043331576,-1.225331535289976
2009-10-26,-0.5874812070138679,-1.1786514446438598
2009-10-27,-1.2099895389444248,-0.33233071166753814
2009-10-28,-2.7053401683059333,-1.97343861452413
2009-10-29,1.8253352487597272,2.227012433396776
2009-10-30,-2.531841919816991,-2.8466028015250755
2009-11-02,0.19978953037094654,0.643565319102102
2009-11-03,0.3954691847493896,0.2423064313306145
2009-11-04,-0.08753076292414372,0.10420772415051825
2009-11-05,2.393861728183997,1.9052887220614025
2009-11-06,0.337620289597072,0.2500124319576515
2009-11-09,1.9510756020479358,2.1995084915274346
2009-11-10,-0.13843919017458242,-0.006399214138483759
2009-11-11,0.732753314506716,0.5019357795690984
2009-11-12,-0.8285650471449216,-1.0312359059078018
2009-11-13,0.8737807220671362,0.5722887256427731
2009-11-16,1.372987830266284,1.436397656849818
2009-11-17,0.2694458002013439,0.09189839116237261
2009-11-18,-0.48397609092905364,-0.04683507842677806
2009-11-19,-1.6699392197492127,-1.3516805711666349
2009-11-20,-0.5010631326108875,-0.3220102206201698
2009-11-23,1.3868641207591201,1.352391393433508
2009-11-24,-0.31437086180437696,-0.053344952090374945
2009-11-25,0.31620907175558377,0.44940068802360333
2009-11-27,-1.7434715428997678,-1.7383699967934212
2009-11-30,0.2876463562021912,0.37858184300650394
2009-12-01,1.4447954201038093,1.2002902588402555
2009-12-02,0.42285494254687583,0.0342639998839418
2009-12-03,-0.5456432172091441,-0.8437597492034073
2009-12-04,0.9712748851744132,0.5494312254292437
2009-12-07,-0.21624293319552756,-0.2471432926803079
2009-12-08,-0.7619346447220575,-1.0304492069516176
2009-12-09,0.49303245357703535,0.36656453959778534
2009-12-10,0.3259736941539892,0.5822720019583755
2009-12-11,-0.025107448598860677,0.36763280289124933
2009-12-14,0.98992042726262,0.6935296207216682
2009-12-15,-0.5007771361698694,-0.5562408837016108
2009-12-16,0.2658827871489771,0.11275940949076901
2009-12-17,-1.2245534786837733,-1.188091353803201
2009-12-18,1.4409116855652762,0.5812952040880973
2009-12-21,1.1673747816713194,1.0448977120226208
2009-12-22,0.6685502360464561,0.3557213499394716
2009-12-23,0.7505049257544751,0.22960206868369712
2009-12-24,0.7046719519853726,0.5242407471724702
2009-12-28,0.23553739829094944,0.11534152818410755
2009-12-29,-0.11704386986950945,-0.14020340886091168
2009-12-30,0.12577299635138545,0.019541047723540855
2009-12-31,-0.9705301345305761,-1.0100435863962351
2010-01-04,1.7157995796400844,1.5916082167126386
2010-01-05,0.012561916185228995,0.3110831966759719
2010-01-06,-0.33060032714352994,0.05453718878234133
2010-01-07,-0.04520618880151827,0.3993218354654243
2010-01-08,0.7415751667514151,0.2877583075096213
2010-01-11,-0.20563427685981261,0.174523162858463
2010-01-12,-1.3102182765135153,-0.942544643894456
2010-01-13,1.1149932187833473,0.8291456333360419
2010-01-14,0.3823004932989537,0.2423486421414183
2010-01-15,-1.2487322205221798,-1.0882126301208588
2010-01-19,1.406588173114277,1.2422151207737095
2010-01-20,-1.264206443799454,-1.0654386601861303
2010-01-21,-1.1213758210506455,-1.9126657272987804
2010-01-22,-2.702474243598714,-2.238977963010898
2010-01-25,0.2495421451686831,0.4587559053796009
2010-01-26,-0.320306172780161,-0.4212057847785588
2010-01-27,0.7990750157197137,0.4868282868611808
2010-01-28,-1.9276073443883552,-1.188812553427926
2010-01-29,-1.4631532186974832,-0.9877799049982582
2010-02-01,1.1045486322959515,1.4165305546369655
2010-02-02,0.8648930614917689,1.28895204452028
2010-02-03,0.038804192252657035,-0.5489350382538535
2010-02-04,-3.0342847788950333,-3.1635856049806907
2010-02-05,0.7354921765353476,0.28929303608266027
2010-02-08,-0.7063258624802096,-0.8902803100374193
2010-02-09,1.160661346564699,1.295584177358637
2010-02-10,-0.13957580533064112,-0.22350694280074235
2010-02-11,1.365944368795891,0.9633882335101287
2010-02-12,0.28067361704869087,-0.2748366119941131
2010-02-16,1.3943814870874736,1.7840653536261433
2010-02-17,0.5449874765173756,0.42290045967103734
2010-02-18,0.6902444593625325,0.6563157733795463
2010-02-19,0.09630862305237364,0.21842348635910053
2010-02-22,-0.08203482481502675,-0.10464051249203224
2010-02-23,-1.2833839040263677,-1.21766449451987
2010-02-24,1.0095965143537993,0.9673519697189884
2010-02-25,-0.07516577090095526,-0.20832085528651542
2010-02-26,0.18066044337010195,0.14043925568579446
2010-03-01,1.5652505042187335,1.0107257423603737
2010-03-02,0.31705908396968285,0.23277310028862694
2010-03-03,-0.004823006619421036,0.04291095214003986
2010-03-04,0.5086398646722418,0.37291560795713796
2010-03-05,1.4740472930709765,1.3910282801603981
2010-03-08,0.25158002003984276,-0.017561143217653643
2010-03-09,0.36251695528704575,0.17112720239721047
2010-03-10,0.777511933441965,0.451435490421295
2010-03-11,0.4023350133992504,0.40333743135059696
2010-03-12,-0.03378292811874939,-0.021736957009269708
2010-03-15,-0.23045041034786298,0.045209262343589775
2010-03-16,0.6666381945765036,0.7749014983159959
2010-03-17,0.4648536826248871,0.5804795332563638
2010-03-18,0.09162471328413674,-0.03258991266890941
2010-03-19,-0.7079801860952487,-0.5099426451612706
2010-03-22,0.8801245958917445,0.5082359099180065
2010-03-23,0.8248429517500041,0.7145377784800172
2010-03-24,-0.6846723879749951,-0.5508447887288308
2010-03-25,-0.05629492014056814,-0.1705621083328679
2010-03-26,-0.09514788283495094,0.07374506159884132
2010-03-29,0.3846246738195819,0.5667146312798056
2010-03-30,0.26292577010020746,0.004265846293038881
2010-03-31,-0.5294637679401344,-0.327824231803275
2010-04-01,0.19247840561043483,0.7386454005524301
2010-04-05,1.1154663052215024,0.7896729443087884
2010-04-06,0.29919838855728936,0.1682878875349027
2010-04-07,-0.23212971883753622,-0.5894042967262019
2010-04-08,0.2321297188375431,0.33686614308549273
2010-04-09,0.7049914086326557,0.666166829683167
2010-04-12,0.15554002386578752,0.17650508571401097
2010-04-13,0.32982283659521505,0.06851660398368414
2010-04-14,1.563949516758063,1.1088363099908616
2010-04-15,0.43142750488291426,0.08421839911768203
2010-04-16,-1.3780624128356893,-1.6257982418547083
2010-04-19,-0.0463581639988767,0.4511140739529798
2010-04-20,0.8111810154836817,0.8026045737071379
2010-04-21,0.17183096065515321,-0.10195164357019706
2010-04-22,0.5756751996110941,0.22613206430901964
2010-04-23,0.43888037300294613,0.7098267683218249
2010-04-26,-0.284973773430279,-0.43057043550931084
2010-04-27,-2.0615736471477026,-2.3659640178701644
2010-04-28,0.010519501547181741,0.6441958378180899
2010-04-29,1.6129090635889263,1.2860180281289573
2010-04-30,-2.0402428147790204,-1.6787810139866295
2010-05-03,1.5141632006190797,1.303525745326214
2010-05-04,-3.026440662094563,-2.412719995741821
2010-05-05,-0.909974910960439,-0.6608341800780098
2010-05-06,-3.5010447868973387,-3.2888440643963666
2010-05-07,-2.3554721495299815,-1.5426646180907493
2010-05-10,4.700120073546256,4.303470414561544
2010-05-11,0.02694748204719154,-0.3403075918466228
2010-05-12,2.071181649354144,1.3645992401824483
2010-05-13,-1.2723800007814303,-1.221949988922511
2010-05-14,-2.0041968320060395,-1.8978981387949807
2010-05-17,0.31397066472046004,0.11087536210084369
2010-05-18,-1.582825687281747,-1.429763178499772
2010-05-19,-0.818527718517359,-0.5143468860015589
2010-05-20,-4.192174755399916,-3.9755795837766263
2010-05-21,1.1292571024196456,1.4912632585704337
2010-05-24,-0.6973437914221979,-1.299204632368772
2010-05-25,-0.11752741775456585,0.035387476465256085
2010-05-26,-0.6839410072426497,-0.5677078693651669
2010-05-27,3.6574503712032835,3.2347311768677054
2010-05-28,-0.9103160738464064,-1.2451892345405802
2010-06-01,-1.549802527734334,-1.7314353324598772
2010-06-02,2.608843608429809,2.551442810834267
2010-06-03,0.958101611491225,0.4043191983442443
2010-06-04,-3.709239513884262,-3.5017442089831103
2010-06-07,-2.0610462621056045,-1.3624466165715647
2010-06-08,-0.15329836100310326,1.091626764351899
2010-06-09,-0.5414133361447985,-0.5959396741888011
2010-06-10,2.735027340054804,2.907984566617691
2010-06-11,1.115577274197944,0.43701157426175097
2010-06-14,0.016044353758949338,-0.18062939317567234
2010-06-15,2.7220220141882674,2.322245059850045
2010-06-16,0.002168346050759123,-0.05560893540954269
2010-06-17,0.053326513428017835,0.1282185812389404
2010-06-18,0.11436097725454357,0.13162641384549062
2010-06-21,-0.9006582021686079,-0.3864297943398893
2010-06-22,-1.1993402222074339,-1.620122508698942
2010-06-23,-0.33525052269885414,-0.29899392610687203
2010-06-24,-1.646409334019069,-1.6946283204951273
2010-06-25,0.2729178212276155,0.2855281931545411
2010-06-28,-0.12735902786503397,-0.20360096106544404
2010-06-29,-3.924899356127412,-3.150823034220892
2010-06-30,-1.2223259229591892,-1.0164453973335281
2010-07-01,-0.37429388683936526,-0.32457133092441126
2010-07-02,-0.4564595407429077,-0.4673271754301508
2010-07-06,0.09986454611545387,0.5344725887457726
2010-07-07,3.0844017001466626,3.0850023008263836
2010-07-08,0.7349734460144262,0.936865495165787
2010-07-09,0.9629865009625939,0.7178063766629461
2010-07-12,0.0869207142176421,0.07326336059528174
2010-07-13,1.9670077640931503,1.5261822735573063
2010-07-14,0.347739710635618,-0.015514366479341991
2010-07-15,-0.033785886711904724,0.11953885564136067
2010-07-16,-3.1632241704718496,-2.924290970075012
2010-07-19,0.8763489084468199,0.5964069587908596
2010-07-20,1.0975697868896341,1.1351874168992775
2010-07-21,-1.59465670142231,-1.2902699582286208
2010-07-22,2.642025721562602,2.2263687822425644
2010-07-23,1.0444444896727432,0.8186420184344789
2010-07-26,1.180941909579733,1.113790871672976
2010-07-27,-0.3568409869405912,-0.10499083075197903
2010-07-28,-1.0406853704417642,-0.6946032638280119
2010-07-29,-0.5699434193673324,-0.4167292220516642
2010-07-30,0.13358810256686554,0.006349719619899018
2010-08-02,1.7872767545603223,2.178352878116676
2010-08-03,-0.5171581866589189,-0.48078946413303936
2010-08-04,0.8741981381948457,0.6032878060028029
2010-08-05,-0.4572923343882158,-0.12693298432147423
2010-08-06,-0.200369812515185,-0.37109155663972965
2010-08-09,0.7496508891090461,0.5468087107405527
2010-08-10,-1.244653695876095,-0.5985281603927614
2010-08-11,-3.0561030130528666,-2.8583405997961564
2010-08-12,-0.8347589903716802,-0.5393266400071398
2010-08-13,-0.7695254244300838,-0.4031690712189038
2010-08-16,0.38527376115070233,0.012045128871151445
2010-08-17,1.2556782487355789,1.2118489601347648
2010-08-18,0.28292909041892644,0.14816804859392602
2010-08-19,-1.6725271265525685,-1.708043585689712
2010-08-20,0.03716696037702739,-0.3669753922919338
2010-08-23,-0.9277868270446523,-0.40484907945532
2010-08-24,-1.6748808081823738,-1.4618768361991257
2010-08-25,0.8337093750161191,0.3283944691638116
2010-08-26,-1.0727223233654837,-0.7714466580892417
2010-08-27,1.635681737312118,1.6450710403283033
2010-08-30,-1.575285289429592,-1.4828611113085735
2010-08-31,-0.280585918613968,0.0390718088492601
2010-09-01,2.927820546101777,2.9077736386750193
2010-09-02,1.0587621893208028,0.903985298673457
2010-09-03,1.5219881683015464,1.3132393793160997
2010-09-07,-1.1191660581310057,-1.1537491412768315
2010-09-08,0.9004603675198755,0.6418059490903166
2010-09-09,0.32832661457411283,0.48206520589967217
2010-09-10,0.28043995622981843,0.4851545040690317
2010-09-13,1.909430188928145,1.106912660314444
2010-09-14,0.17746776581142898,-0.07133739296067344
2010-09-15,0.5031495512651228,0.35348838022687706
2010-09-16,0.08382976534287422,-0.03644100558466401
2010-09-17,0.5351982741636132,0.0826514114932464
2010-09-20,1.721995524047201,1.5095287889557545
2010-09-21,-0.275441283728409,-0.25673131207138566
2010-09-22,-0.6319541089735654,-0.4837172794451643
2010-09-23,-0.3204890303991076,-0.8366240177841381
2010-09-24,2.2998698630314363,2.0972915547808246
2010-09-27,-0.4820057364086484,-0.5683553181933576
2010-09-28,0.41352999115979555,0.4838660735848585
2010-09-29,-0.12741399703191955,-0.2591112883144724
2010-09-30,-0.3346556889431682,-0.30884867064552596
2010-10-01,0.0898853705622964,0.44067143598945757
2010-10-04,-1.112567066704102,-0.8067386519721716
2010-10-05,2.3317211397108872,2.064672250716406
2010-10-06,-0.8020141347581876,-0.0672230459595621
2010-10-07,0.12635566388032163,-0.16478755817934904
2010-10-08,0.7622937376810838,0.6103613171284074
2010-10-11,0.017484555354032368,0.014582627318711123
2010-10-12,0.6468566717558504,0.38114836641496563
2010-10-13,0.9594344199972885,0.7095785561559261
2010-10-14,-0.2399208797155674,-0.3648032184403023
2010-10-15,1.361724904658701,0.2025432873275127
2010-10-18,0.4804602902796859,0.721763469070623
2010-10-19,-1.7777396399641698,-1.6004644029054833
2010-10-20,0.8352553698015577,1.0469082613678415
2010-10-21,0.09273835029093343,0.17723369527991778
2010-10-22,0.798536757554609,0.23864087842906395
2010-10-25,0.4611455506601873,0.214467014688162
2010-10-26,0.2582126234691809,0.0016885142218022245
2010-10-27,0.23877384833245643,-0.2694209639216564
2010-10-28,0.16405126388352026,0.11242172367564925
2010-10-29,0.001595284339521372,-0.04393838135683326
2010-11-01,-0.10254876453579015,0.09460857172530168
2010-11-02,1.1384779878734153,0.7729336064693736
2010-11-03,0.26607344735287564,0.3671306443685746
2010-11-04,1.4487484733818012,1.9099304409664533
2010-11-05,0.06361125978606548,0.3915079053611362
2010-11-08,0.04148066653392595,-0.21232098228606586
2010-11-09,-0.6638134594655752,-0.8084894540661062
2010-11-10,0.6145774882993916,0.43665335797252625
2010-11-11,-0.9060693426374117,-0.4251149890857143
2010-11-12,-1.4707393784624974,-1.1878766244753407
2010-11-15,-0.17448231086641755,-0.12181773094550821
2010-11-16,-1.765013734556672,-1.6338157414688126
2010-11-17,0.2495022372598214,0.02121403759877297
2010-11-18,1.538581291481355,1.5240583543647692
2010-11-19,0.14783848559141796,0.25371519119104957
2010-11-22,0.5504811787753454,-0.15766088850612958
2010-11-23,-1.4748714222371977,-1.4387031590549966
2010-11-24,1.9122984764334776,1.481271551861717
2010-11-26,-0.3371621728447957,-0.749659142423389
2010-11-29,-0.369186431369491,-0.1379810265237083
2010-11-30,-1.074570652091458,-0.6088715610163862
2010-12-01,2.0287323648353497,2.138662226312978
2010-12-02,1.1667624435177006,1.2737100160620847
2010-12-03,0.4683994244967091,0.2599854016351503
2010-12-06,0.13342641739744251,-0.12990821033003647
2010-12-07,0.13748194586266066,0.051494758445800724
2010-12-08,0.40978233679380754,0.3694925752614823
2010-12-09,0.28741865579156756,0.3835383567009256
2010-12-10,0.7944147553214995,0.5983703744360294
2010-12-13,-0.4800054822428634,0.00483191504584528
2010-12-14,0.10699403034545989,0.09105416846800492
2010-12-15,-0.4003864306192,-0.5135617015335396
2010-12-16,0.7646772553842281,0.6166045704273937
2010-12-17,0.21438265272962106,0.08364544598930705
2010-12-20,0.24903036565568437,0.25451114605429465
2010-12-21,0.6789351980456249,0.60119938497866
2010-12-22,0.14496854998743924,0.33738576255426245
2010-12-23,-0.22034529664349095,-0.16456817776046478
2010-12-27,0.0626304430668408,0.06125096248109704
2010-12-28,-0.16472335647755462,0.07710265951420124
2010-12-29,0.15197542799864763,0.10086365106648648
2010-12-30,-0.1482201659372572,-0.15093576964174302
2010-12-31,-0.3803723652680748,-0.019080765268397786
2011-01-03,1.4464016967722775,1.125129414776139
2011-01-04,-0.3822986097745321,-0.1313924652635054
2011-01-05,0.7783152349531662,0.49946760743084984
2011-01-06,0.28417876181710383,-0.2125214370637225
2011-01-07,-0.24828852635079518,-0.1846485769081899
2011-01-10,0.1711338680488884,-0.13772751808198855
2011-01-11,0.3329262397877537,0.3718206258407198
2011-01-12,0.7517233280933899,0.8967253798850817
2011-01-13,-0.07455295980676682,-0.1712211240459357
2011-01-14,0.7288866438816732,0.7357410347301483
2011-01-18,0.3821672238712097,0.13754642661832542
2011-01-19,-1.4747472355965339,-1.0167165793385584
2011-01-20,-0.7761128530464618,-0.12957984038339024
2011-01-21,-0.5469225677243432,0.24106376042604427
2011-01-24,1.0360563834519787,0.5819315234595438
2011-01-25,0.06253678838300908,0.026342777361852737
2011-01-26,0.7419315004510768,0.4212024148480004
2011-01-27,0.5743648838050567,0.2241791060799816
2011-01-28,-2.513467988790844,-1.8013805424182845
2011-01-31,0.4897011254488821,0.7633349932881147
2011-02-01,1.8752143150797742,1.6555791837834375
2011-02-02,-0.05926464746476294,-0.27262302593629273
2011-02-03,0.1569927495269141,0.23514322901266807
2011-02-04,0.5583754309694923,0.28801110627525583
2011-02-07,0.5290569829620559,0.6220782345952653
2011-02-08,0.4680139844376047,0.41760203758396963
2011-02-09,-0.28570834240384924,-0.2789653077800705
2011-02-10,0.049466621793249954,0.0749212207498601
2011-02-11,0.6782302078914176,0.5492261501886461
2011-02-14,0.27512093875552257,0.2382084644068833
2011-02-15,-0.4564601550363525,-0.3240154691578971
2011-02-16,0.7534791975836845,0.6237938698850808
2011-02-17,0.21282847065291602,0.30709708803804936
2011-02-18,0.0836638456858482,0.19228727220244873
2011-02-22,-2.7738761889755255,-2.0742204920454523
2011-02-23,-1.2202195050790117,-0.6130715010508628
2011-02-24,0.5460661925025639,-0.09948719612429038
2011-02-25,1.5637351044617869,1.0495248165324718
2011-02-28,0.04385870377961909,0.5545679951233037
2011-03-01,-1.6254923382354465,-1.5864861791058633
2011-03-02,0.38866292171549227,0.16138978895201783
2011-03-03,1.8270468793778467,1.7072434579238578
2011-03-04,-0.5039941463253219,-0.740538978936872
2011-03-07,-1.4118817612281607,-0.8376215256269803
2011-03-08,0.7308520393078486,0.8883161530176172
2011-03-09,-0.5092906509556641,-0.13626313929708095
2011-03-10,-1.8596691260756792,-1.9051280476330656
2011-03-11,0.5387126418027983,0.7055564524569619
2011-03-14,-0.540563811464418,-0.6067696956773772
2011-03-15,-1.2532995672812288,-1.1263544394845546
2011-03-16,-1.9118131943090744,-1.9687481949372254
2011-03-17,0.7321744458419984,1.3309266231874257
2011-03-18,0.2886518713421607,0.43009395825458097
2011-03-21,1.8149740308579494,1.487466793018228
2011-03-22,-0.3058060850876352,-0.35568853410381707
2011-03-23,0.5362162315648659,0.29097422585029215
2011-03-24,1.4028551670290834,0.9297393435475378
2011-03-25,0.2423588826005197,0.31561510021889394
2011-03-28,-0.4523423147351849,-0.2751618499391395
2011-03-29,0.9552570375740661,0.7035239607301627
2011-03-30,0.7192351485946654,0.6662462626235184
2011-03-31,0.15401614456097623,-0.1831177104975248
2011-04-01,0.30624706423860387,0.49507129444560716
2011-04-04,-0.014698527843416678,0.03451501808517552
2011-04-05,0.07167970946900407,-0.018007145753026057
2011-04-06,0.30871012048973656,0.2181296758153027
2011-04-07,-0.13152347516726945,-0.15211626992252944
2011-04-08,-0.5641495806253782,-0.40124830009741963
2011-04-11,-0.3206100816888946,-0.279728829140217
2011-04-12,-0.9687728722871858,-0.7807095445724583
2011-04-13,0.607668347081115,0.01902174903101045
2011-04-14,-0.04708660762800096,0.008367309086169079
2011-04-15,0.16036579863029807,0.39177288255680137
2011-04-18,-1.0643678789949607,-1.1078997728577973
2011-04-19,0.34997800463689654,0.5714810218094469
2011-04-20,2.0745298260428577,1.3424435132347328
2011-04-21,0.6278176728706264,0.5262908499655702
2011-04-25,0.20261995865945237,-0.15939395500958123
2011-04-26,0.7635643134792054,0.8939507790192993
2011-04-27,0.7814753400155319,0.6230397799828821
2011-04-28,0.0922957499766479,0.35491184714345464
2011-04-29,0.03515446245525218,0.2298019742020782
2011-05-02,-0.32975375058442497,-0.1754249109045456
2011-05-03,-0.7872869589941606,-0.33850263710526607
2011-05-04,-0.4723237790449016,-0.6878914252832363
2011-05-05,-0.4788284784634594,-0.9111217180694529
2011-05-06,0.4551359437995358,0.3812642995876722
2011-05-09,0.5533615140271522,0.45338701019314065
2011-05-10,1.002258553441053,0.804161600966336
2011-05-11,-0.9386192629984783,-1.1173689687885626
2011-05-12,0.6299840390251485,0.4883493672167491
2011-05-13,-1.214806796071093,-0.8100047045425268
2011-05-16,-1.6454411497613606,-0.6223718638095737
2011-05-17,0.03234199168613654,-0.03686285233300362
2011-05-18,1.1357323756022837,0.8765271983703135
2011-05-19,0.29476939072387826,0.21755725891674885
2011-05-20,-0.7105526436024798,-0.7717974612614023
2011-05-23,-1.59723795008954,-1.1997264840988668
2011-05-24,-0.46284773440679594,-0.08277226453314669
2011-05-25,0.5526982552805381,0.31781131566695725
2011-05-26,0.7770181402271272,0.3945322767699228
2011-05-27,0.4996623165228807,0.4072615318765918
2011-05-31,1.3650392348773224,1.053701485636789
2011-06-01,-2.359289302300507,-2.3048225700640406
2011-06-02,0.14866940040975896,-0.1225586114047521
2011-06-03,-1.4722146583913238,-0.978149266519151
2011-06-06,-1.1119934134264602,-1.0818516013722312
2011-06-07,-0.03700880111521179,-0.09568650426676839
2011-06-08,-0.9737957605018123,-0.41956644216076977
2011-06-09,0.3540883322737254,0.7350409328991669
2011-06-10,-1.5441510884448943,-1.407848288184634
2011-06-13,-0.15293127509813634,0.06685325595012269
2011-06-14,1.4677582468519945,1.2532913485107313
