date,Historical,RiskMetrics,Covariance,CCC-GARCH,Student-Copula-GARCH,Student-Copula-MSM
2013-11-21,-3.1115556328926655,-1.7993973755513781,-2.558229991834115,-1.651638691902218,-1.6534007384609537,-1.9634117500758264
2013-11-22,-3.1115556328926655,-1.8373722054454786,-2.553404952967624,-1.7270291504702642,-1.7288627542438317,-2.1501549157118824
2013-11-25,-3.1115556328926655,-1.8068153911912364,-2.552929154639728,-1.6824793445749182,-1.6842699704874218,-2.0795145051779405
2013-11-26,-3.1115556328926655,-1.7518382991952892,-2.547788470065835,-1.612838445922796,-1.614559599507854,-1.9415610573453055
2013-11-27,-3.1115556328926655,-1.70686969199957,-2.5439599705950373,-1.5643157618540762,-1.5659822766445828,-1.879907038804616
2013-11-29,-3.1115556328926655,-1.6754123067256212,-2.543367994375795,-1.5322518752600391,-1.5338891102172303,-1.8601047982342582
2013-12-02,-3.1115556328926655,-1.626545755952175,-2.5429801925025797,-1.484386313970738,-1.4859760035061218,-1.7977210000571582
2013-12-03,-3.1115556328926655,-1.5872830834124676,-2.539078611205273,-1.4645201752369854,-1.4660823900268918,-1.7829432905826332
2013-12-04,-3.1115556328926655,-1.5460226946338005,-2.539624647802762,-1.4420179832216002,-1.4435635627075436,-1.7591150141311882
2013-12-05,-3.1115556328926655,-1.4992559333713225,-2.5377999563085516,-1.4015477627873956,-1.4030545645588433,-1.7168997481682964
2013-12-06,-3.1115556328926655,-1.4621457499175736,-2.537989519865407,-1.3966550286150117,-1.3981699024278653,-1.7267693904737063
2013-12-09,-3.1115556328926655,-1.5116922858102033,-2.5376900149946584,-1.5149798328088944,-1.5166230409950976,-1.9051380032510483
2013-12-10,-3.1115556328926655,-1.4687406352459327,-2.5372554019198907,-1.4606799202542,-1.4622665100273884,-1.8041851378507154
2013-12-11,-3.1115556328926655,-1.4317334426366541,-2.5378378698819515,-1.4365424564889409,-1.4381042235660317,-1.7762333090669162
2013-12-12,-3.1115556328926655,-1.565948241627154,-2.540104071528389,-1.72346349722876,-1.7253177584106925,-2.1480618595463215
2013-12-13,-3.1115556328926655,-1.5252621707087621,-2.540688900007622,-1.668241049099407,-1.670039403584044,-2.025718253240377
2013-12-16,-3.1115556328926655,-1.4788776619215451,-2.5406359643257064,-1.595655302563519,-1.5973650949609197,-1.8895745164944486
2013-12-17,-3.1115556328926655,-1.4838444919345897,-2.5329323179813246,-1.593099102515791,-1.5948038232604118,-1.9327660257222967
2013-12-18,-3.1115556328926655,-1.4444855405558152,-2.5306869939563486,-1.548717369362017,-1.5503777009552742,-1.8587490201601007
2013-12-19,-3.1115556328926655,-1.6113666116030048,-2.531282470939291,-1.8133612281149953,-1.8153105620764183,-2.2305945292637923
2013-12-20,-3.1115556328926655,-1.5654811958270716,-2.531742990797536,-1.7368257245714533,-1.7386981070733873,-2.0848881749635444
2013-12-23,-3.1115556328926655,-1.5866277439731404,-2.5317863792139605,-1.7534264377539626,-1.7553143672256166,-2.1571919970685314
2013-12-24,-3.0801747476922774,-1.6044579680135491,-2.5185179110010236,-1.7592756952427306,-1.7611421578819746,-2.1969174541852907
2013-12-26,-3.0801747476922774,-1.560811969827096,-2.5184123091562065,-1.681049629181202,-1.6828320484061243,-2.0428242561020893
2013-12-27,-3.0801747476922774,-1.5285180251518402,-2.5181601989409215,-1.625640741251353,-1.6273700173326442,-1.9563442254911503
2013-12-30,-3.0801747476922774,-1.4842251798321413,-2.5164003538573305,-1.5678859974207486,-1.5695959676613789,-1.8579860139342455
2013-12-31,-3.0801747476922774,-1.4391701954773308,-2.516578467623671,-1.5089286669307858,-1.5105732029910102,-1.7758043290631622
2014-01-02,-3.0801747476922774,-1.4204077115790705,-2.5165798604219503,-1.4819968627539424,-1.483609361724708,-1.7728868302209537
2014-01-03,-3.0801747476922774,-1.4594496393689935,-2.5170000999363156,-1.597898577738075,-1.5996081452133262,-1.9585317490220597
2014-01-06,-3.0801747476922774,-1.4176204332073732,-2.517444341786402,-1.5442967316171714,-1.5459890321577832,-1.852304503718376
2014-01-07,-3.0801747476922774,-1.3885711935725247,-2.507653166353456,-1.520170438572218,-1.5218276298512705,-1.8258319588100898
2014-01-08,-3.0801747476922774,-1.4179195507136078,-2.5072892713007495,-1.5545606652055175,-1.556240140368257,-1.9211138221835353
2014-01-09,-3.0801747476922774,-1.3769975863830033,-2.5006547125480014,-1.4988992452527268,-1.5005188802719427,-1.8217052423941857
2014-01-10,-3.0801747476922774,-1.3361639424178657,-2.500701844667626,-1.4540401390750348,-1.45560935448365,-1.7636141180940896
2014-01-13,-3.0801747476922774,-1.3096172953565994,-2.500699390437464,-1.4191769986267861,-1.4207076261126987,-1.7389682131678987
2014-01-14,-3.0801747476922774,-1.4914999592616487,-2.5037242224853746,-1.760132332572368,-1.7620324807516388,-2.152055820482807
2014-01-15,-3.0801747476922774,-1.6456121574492386,-2.5015771265528994,-1.9391979493747942,-1.9412579294950145,-2.404293044619031
2014-01-16,-3.0801747476922774,-1.6362537028794488,-2.5015765740995963,-1.883914538341665,-1.885914696842476,-2.3297221732275064
2014-01-17,-3.0801747476922774,-1.5864573707805645,-2.4953725506769957,-1.7923282315386142,-1.7942354877457483,-2.167027489301011
2014-01-21,-3.0801747476922774,-1.5589790881130354,-2.4960582316269804,-1.7522186538732485,-1.7540849794305722,-2.1213868900381834
2014-01-22,-3.0801747476922774,-1.5353341443499444,-2.495814988057854,-1.6975292279271927,-1.6993335111163346,-2.0484198452247244
2014-01-23,-3.0801747476922774,-1.4944363387986725,-2.4955338121322153,-1.6287942923214493,-1.630526466682012,-1.9369569418335746
2014-01-24,-3.0801747476922774,-1.5076792672282435,-2.4970039769622003,-1.6927960288480992,-1.694627768096088,-2.0565846301150907
2014-01-27,-3.0801747476922774,-1.9042023799700225,-2.503594842254792,-2.3412547357509985,-2.3437473855948863,-2.681939465372701
2014-01-28,-3.0801747476922774,-1.8998869051792542,-2.502102923781968,-2.2999417366362467,-2.3023837579449564,-2.6352064287151427
2014-01-29,-3.0801747476922774,-1.8623302942221163,-2.501798703868112,-2.187739504329414,-2.1900692989707835,-2.544170442674425
2014-01-30,-3.0801747476922774,-1.9083429881499636,-2.5041260620155548,-2.242961763333313,-2.2453487981517424,-2.631326925520596
2014-01-31,-3.0801747476922774,-2.023389095127152,-2.5046851625650373,-2.3459527690164066,-2.34845785953303,-2.721236567158117
2014-02-03,-3.0801747476922774,-1.9873777267054562,-2.504938873194478,-2.261004514167871,-2.263380333267338,-2.6422331816946505
2014-02-04,-3.0801747476922774,-2.387758991655604,-2.5131272964274047,-2.8827671028929758,-2.885809828632768,-2.9589966888247554
2014-02-05,-3.0801747476922774,-2.360703057691233,-2.512819930449755,-2.746796028795769,-2.74969803000569,-2.8233639429787156
2014-02-06,-3.0801747476922774,-2.2974499658682728,-2.5126352471932507,-2.5886193860738294,-2.591344551244211,-2.6966860648701596
2014-02-07,-3.0801747476922774,-2.3272224444223957,-2.512941330008498,-2.5683846157120196,-2.5711048884764383,-2.741663198617833
2014-02-10,-3.0801747476922774,-2.4129557122033973,-2.5126219451598404,-2.633619870691881,-2.6364006359480414,-2.837641490923925
2014-02-11,-3.0801747476922774,-2.347838840882059,-2.511045067643878,-2.4743257978911872,-2.47692624784978,-2.685323823416694
2014-02-12,-3.0801747476922774,-2.3557162674226024,-2.5106883998624894,-2.4402249298491743,-2.442806732755668,-2.710153902841458
2014-02-13,-3.0801747476922774,-2.284789180134372,-2.510101458392679,-2.2905167353229827,-2.292933714098797,-2.5689445576344183
2014-02-14,-3.0801747476922774,-2.2567013866173014,-2.5073372768430997,-2.212653984770007,-2.2150248812784166,-2.5541518170017192
2014-02-18,-3.0801747476922774,-2.193736978113719,-2.506847499016479,-2.096618471515105,-2.0988720350150536,-2.4383082803393354
2014-02-19,-3.0801747476922774,-2.138818335547804,-2.5068600080918726,-1.9991180935349824,-2.0012558854797673,-2.337642140307082
2014-02-20,-3.0801747476922774,-2.1157090748002223,-2.5061015747913813,-1.9899395559453998,-1.992066475711367,-2.3944054630729905
2014-02-21,-3.0801747476922774,-2.0842945462163103,-2.496823856114351,-1.9307980673240224,-1.9328640938383226,-2.355393251776709
2014-02-24,-3.0801747476922774,-2.0224766596787584,-2.4969007002224624,-1.8387752875389838,-1.8407460232363815,-2.20526918035908
2014-02-25,-3.0801747476922774,-1.9959478496385836,-2.4968938747101763,-1.800008399695129,-1.8019409757672382,-2.196025628961627
2014-02-26,-3.0801747476922774,-1.9365635303126072,-2.4970560776774513,-1.7204190517822089,-1.7222678503980178,-2.045147929377394
2014-02-27,-3.0801747476922774,-1.8778126091636083,-2.4959680562934135,-1.6422916024975893,-1.6440581704746433,-1.9058452227962044
2014-02-28,-3.0801747476922774,-1.8482472748200873,-2.495597376690964,-1.6122886303201343,-1.6140234766374841,-1.9005054156165053
2014-03-03,-3.0801747476922774,-1.7919590662559415,-2.495785262141011,-1.5594516412945738,-1.5611294198623549,-1.8273483409223468
2014-03-04,-3.0801747476922774,-1.7863786311054868,-2.4970154279665193,-1.6222127761605938,-1.6239695967860852,-1.958562009758444
2014-03-05,-3.0801747476922774,-1.9634072620825074,-2.4980371124994334,-1.9414169716904814,-1.9434757379531586,-2.3953641893260653
2014-03-06,-3.0801747476922774,-1.9039679238753022,-2.4978969897476926,-1.839570585362994,-1.841517058116278,-2.1920856027524307
2014-03-07,-3.0801747476922774,-1.8459964573371077,-2.4962454524293647,-1.7523170640046075,-1.7542168612296303,-2.0350390594588386
2014-03-10,-3.0801747476922774,-1.7919723967490016,-2.4900718750219677,-1.6852128435552354,-1.6870312681843478,-1.9310357653844683
2014-03-11,-3.0801747476922774,-1.7375591822928163,-2.489864432685667,-1.6132310284648717,-1.6149727304348132,-1.8263465655686284
2014-03-12,-3.0801747476922774,-1.715675305945205,-2.4909189547943678,-1.6228360463549414,-1.6245871590978522,-1.8875616018988945
2014-03-13,-3.0801747476922774,-1.6673974174861657,-2.4900690361625157,-1.5611358259641273,-1.5628189446794645,-1.8052658914290196
2014-03-14,-3.0801747476922774,-1.7833667288985104,-2.4931427725899225,-1.8358855165405532,-1.837857289699487,-2.200547328555522
2014-03-17,-3.0801747476922774,-1.738500315042044,-2.49365553875456,-1.770796793608354,-1.772698961131697,-2.074432369799017
2014-03-18,-3.0801747476922774,-1.759144933346294,-2.493479924909836,-1.7983390085717497,-1.8002432235510764,-2.187029405016373
2014-03-19,-3.0801747476922774,-1.79450877045114,-2.4932486902914897,-1.8399537888349504,-1.8419254098020847,-2.3049604569325095
2014-03-20,-3.0801747476922774,-1.773675505145846,-2.494448515753562,-1.8260317730517999,-1.8279963040619156,-2.298373057869956
2014-03-21,-3.0801747476922774,-1.7375478429468025,-2.494444470018453,-1.765210099762746,-1.7671232963251202,-2.207264699333573
2014-03-24,-3.0801747476922774,-1.7237914417906954,-2.494870672163514,-1.7758422380871386,-1.7777343399236747,-2.2410689902719816
2014-03-25,-3.0801747476922774,-1.7379331457709444,-2.495963816458232,-1.83123382663213,-1.8331763407641863,-2.319823972652886
2014-03-26,-3.0801747476922774,-1.694393146228157,-2.4959474703049898,-1.7558955116980064,-1.7577516506245516,-2.192383097260068
2014-03-27,-3.0801747476922774,-1.752889307295015,-2.4980281450878525,-1.8873656915514565,-1.8893312763372305,-2.3818328318605615
2014-03-28,-3.0801747476922774,-1.7120705514001346,-2.498765751086149,-1.8240946011041388,-1.8260153543331163,-2.2682281264866315
2014-03-31,-3.0801747476922774,-1.6678955335513472,-2.4970419371452532,-1.7518855849357595,-1.753716144811421,-2.1624021313068478
2014-04-01,-3.0801747476922774,-1.698555674218048,-2.494889192940173,-1.7835663584569048,-1.785421481567394,-2.2685108061847523
2014-04-02,-3.0801747476922774,-1.7758530366116174,-2.4938542395794183,-1.8876437760250415,-1.8895538347104788,-2.3965814989002707
2014-04-03,-3.0801747476922774,-1.727221838795851,-2.4923534261583806,-1.7982862311659358,-1.8001534279117386,-2.2456651587155925
2014-04-04,-3.0801747476922774,-1.699743576874622,-2.4927688704928386,-1.7799982377750976,-1.7818435135027018,-2.217097054935813
2014-04-07,-3.0801747476922774,-1.9862997119750416,-2.4979859389247308,-2.2798959542623636,-2.282173688918026,-2.6170646330155507
2014-04-08,-3.0801747476922774,-2.0296888744621016,-2.48981479279016,-2.344538425835657,-2.3469377655495554,-2.6808758754297433
2014-04-09,-3.0801747476922774,-1.996649230980777,-2.4889182000590857,-2.2381451754015873,-2.2404471752352033,-2.5636973548449196
2014-04-10,-3.0801747476922774,-2.0932496645598024,-2.4891718906679507,-2.329045476398312,-2.3314285387719194,-2.714140829140095
2014-04-11,-3.0801747476922774,-2.5231706186895466,-2.497556932663218,-3.002991316206677,-3.006064817798937,-3.223119499022241
2014-04-14,-3.0801747476922774,-2.5328247536735327,-2.500133769711151,-2.955260974309687,-2.958298594446759,-3.1832892795546153
2014-04-15,-3.0801747476922774,-2.4874298341000634,-2.5001344385467235,-2.806309114487962,-2.809191191648666,-2.996813365154604
2014-04-16,-3.0801747476922774,-2.427055832003686,-2.5001231710571146,-2.650286344650079,-2.653011135045859,-2.8085016039897024
2014-04-17,-3.0801747476922774,-2.444648762053532,-2.500416773211994,-2.613668301414304,-2.6163973960195532,-2.862077964592271
2014-04-21,-3.0801747476922774,-2.3724351560492876,-2.500136112503288,-2.448527360690882,-2.451045828817875,-2.6681194895589924
2014-04-22,-3.0801747476922774,-2.318104918532441,-2.4990130742925096,-2.319501216062908,-2.321895326741489,-2.558553638068658
2014-04-23,-3.0801747476922774,-2.281230757304498,-2.4989585228804176,-2.229405333290559,-2.2317118501415156,-2.5196890290040006
2014-04-24,-3.0801747476922774,-2.2320225159566083,-2.498383276608034,-2.1529953456962003,-2.1552203578185702,-2.459020716109486
2014-04-25,-3.0801747476922774,-2.1728866215472786,-2.4982671126322176,-2.0417747401900903,-2.043884446048926,-2.313847843290232
2014-04-28,-3.0801747476922774,-2.231532599784659,-2.5001476740557016,-2.1914677795707207,-2.1936786017099332,-2.566768394597698
2014-04-29,-3.0801747476922774,-2.1651788393676745,-2.4987880367871536,-2.073328135214128,-2.0754614925846355,-2.3917312823512265
2014-04-30,-3.0801747476922774,-2.1263144708615878,-2.4986822457919478,-1.9971185675500787,-1.9991730844315954,-2.3302229955154443
2014-05-01,-3.0801747476922774,-2.0678571661722627,-2.496937427006341,-1.8983508513019098,-1.9003073003339817,-2.1945353291127097
2014-05-02,-3.0801747476922774,-2.0066645726656516,-2.4952155763853856,-1.806383021673372,-1.8082495649798216,-2.063073363310986
2014-05-05,-3.0801747476922774,-1.9465520773744138,-2.4940210998466816,-1.7272836090246715,-1.7290760465266397,-1.950141357676789
2014-05-06,-3.0801747476922774,-1.893277738524339,-2.4863911050474097,-1.6552212725015014,-1.6569578864959504,-1.8649479348215066
2014-05-07,-3.0801747476922774,-1.9488078758133,-2.486903433279411,-1.8351345190086599,-1.8370479109463094,-2.184487189863774
2014-05-08,-3.0801747476922774,-1.8906638066041703,-2.477349372749537,-1.7818558258083927,-1.7837165403898185,-2.101225685484255
2014-05-09,-3.0801747476922774,-1.839411715276866,-2.477930024307164,-1.7185758085406995,-1.7203728588537004,-2.0040654087884238
2014-05-12,-3.0801747476922774,-1.7930649438696615,-2.477927078548832,-1.6532950355933451,-1.65505064826023,-1.9209741845065438
2014-05-13,-3.0801747476922774,-1.9027953620179803,-2.478329850039021,-1.848425184754559,-1.8503402816996062,-2.261129408273846
2014-05-14,-3.0801747476922774,-1.8466620189189378,-2.476260632097439,-1.7692212396626839,-1.7710748138871084,-2.1122314429895095
2014-05-15,-3.0801747476922774,-1.8221732951234613,-2.4773866164566347,-1.7623078264204732,-1.7641560532229152,-2.1370820854722687
2014-05-16,-3.0801747476922774,-1.8324460693662807,-2.476885971879776,-1.8370625724818856,-1.8390005544795525,-2.2758875023066434
2014-05-19,-3.0801747476922774,-1.7948726672921116,-2.4765608956137264,-1.7677412091011453,-1.7696089298664643,-2.166184223741813
2014-05-20,-3.0801747476922774,-1.7757551578145938,-2.476561496785978,-1.7337040057998485,-1.7355077439931132,-2.1436322600207642
2014-05-21,-3.0801747476922774,-1.764436798388268,-2.4759317806922647,-1.753398833145131,-1.7552543223361015,-2.202578381419632
2014-05-22,-3.0801747476922774,-1.7741464241460871,-2.4759809796029604,-1.7655313499487302,-1.7674092093046512,-2.263017528348498
2014-05-23,-3.0801747476922774,-1.73462577893354,-2.47525473423351,-1.6993320010976662,-1.7011383533999747,-2.1425797865482665
2014-05-27,-3.0801747476922774,-1.7149804143051404,-2.4751518709525313,-1.6673259197423838,-1.669095443730863,-2.110045111492621
2014-05-28,-3.0801747476922774,-1.7412244061542883,-2.4747130310418752,-1.7120980603854843,-1.713886298275143,-2.2092011971472147
2014-05-29,-3.0801747476922774,-1.6919238994781014,-2.4713040952828185,-1.6490272768412262,-1.6507534007098037,-2.084799670223027
2014-05-30,-3.0801747476922774,-1.6687364003199803,-2.4704830668908246,-1.6176977420059695,-1.619428558569218,-2.047834014913813
2014-06-02,-3.0801747476922774,-1.6179862472813706,-2.4700295122229528,-1.5562539104833277,-1.5579234759050276,-1.9307710592535374
2014-06-03,-3.0801747476922774,-1.5687743499058147,-2.469844619946006,-1.5006203122892705,-1.5022358270003433,-1.8382408977518114
2014-06-04,-3.0801747476922774,-1.5213154454588715,-2.470140005315083,-1.4515313630658249,-1.4530943973971964,-1.7701446106748562
2014-06-05,-3.0801747476922774,-1.4849378029137277,-2.4653487639155376,-1.4143948173972432,-1.4159233882152176,-1.7407083595110737
2014-06-06,-3.0801747476922774,-1.5184241665212004,-2.465415891195471,-1.4852236462323696,-1.486780417574366,-1.882036612152474
2014-06-09,-3.0801747476922774,-1.5020219653422187,-2.4648073176943854,-1.4716858991420174,-1.4732693530324674,-1.8601050550696046
2014-06-10,-3.0801747476922774,-1.4615690918625617,-2.464813068321509,-1.4271894775021199,-1.4287302150831136,-1.7873290411554177
2014-06-11,-3.0801747476922774,-1.4170511174996272,-2.4636632460086507,-1.3846433433213217,-1.386134541867781,-1.7293513741103093
2014-06-12,-3.0801747476922774,-1.3810830813356945,-2.464166638499729,-1.374283427743503,-1.3757619768316836,-1.7241842362850168
2014-06-13,-3.0801747476922774,-1.4061124938127654,-2.4651664964328623,-1.4780333159924548,-1.4796279199947895,-1.8733731886314717
2014-06-16,-3.0801747476922774,-1.3745084449246108,-2.463309520572838,-1.437627071666027,-1.4391812627001719,-1.7982749311028579
2014-06-17,-3.0801747476922774,-1.3358638329920214,-2.463422773872357,-1.3934882960087964,-1.3949958033783068,-1.7369946271907062
2014-06-18,-3.0801747476922774,-1.3060172019960783,-2.4634667300036583,-1.3622211034474365,-1.3636948993501812,-1.7113093966610557
2014-06-19,-3.0801747476922774,-1.323997758430635,-2.4633751756337645,-1.4069071255978398,-1.408448925848675,-1.795375768493637
2014-06-20,-3.0801747476922774,-1.2837338565527925,-2.463510705594488,-1.3674547216445503,-1.3689513403210103,-1.730315804924367
2014-06-23,-3.0801747476922774,-1.2491419845851826,-2.462574553432289,-1.3321625234413919,-1.3336205003525543,-1.691723380886477
2014-06-24,-3.0801747476922774,-1.211088153859713,-2.462726539141605,-1.3007261549264717,-1.302149990923025,-1.6584502183768888
2014-06-25,-3.0801747476922774,-1.2128440140977015,-2.4609524124833744,-1.3612794704861273,-1.3627423901673927,-1.748256564398878
2014-06-26,-3.0801747476922774,-1.2216384419105355,-2.4607274293238963,-1.375420841015816,-1.3769394073142207,-1.7774165644031024
2014-06-27,-3.0801747476922774,-1.1850391466163062,-2.460727029243584,-1.3424063166278533,-1.3438884693932218,-1.7153325443238696
2014-06-30,-3.0801747476922774,-1.162487652584681,-2.4607680629633224,-1.319926626201697,-1.3213769081899522,-1.6916441759166838
2014-07-01,-3.0801747476922774,-1.1284500285659544,-2.4609351235077197,-1.2917863271987715,-1.2932049026982146,-1.6519227158969585
2014-07-02,-3.0801747476922774,-1.2087899497127979,-2.461066015132122,-1.4046169871820515,-1.4061321466361731,-1.8348049374204736
2014-07-03,-3.0801747476922774,-1.1720361724699797,-2.461187628520282,-1.363959763707809,-1.3654329135222425,-1.738458119642846
2014-07-07,-3.0801747476922774,-1.1847877272176552,-2.4607947620852015,-1.3804920584917248,-1.3819857712449382,-1.7780876741113816
2014-07-08,-3.0801747476922774,-1.1955270192259668,-2.4617542176224743,-1.431494309056837,-1.433030202614623,-1.8488440616928028
2014-07-09,-3.0801747476922774,-1.300007917392653,-2.461878163287408,-1.6197032426042817,-1.6214003535156083,-2.0968451767521077
2014-07-10,-3.0801747476922774,-1.2980465895059439,-2.4606545375625233,-1.5912380150567733,-1.5929034741162564,-2.031986299764371
2014-07-11,-3.0801747476922774,-1.2862080519802195,-2.4614517740126503,-1.5831654361232537,-1.5848628363707808,-2.008107116037597
2014-07-14,-3.0801747476922774,-1.258107639316529,-2.461092566943841,-1.5300733510466105,-1.531672314676317,-1.906275924572876
2014-07-15,-3.0801747476922774,-1.25567366545627,-2.4609828196725156,-1.5107950961113812,-1.5124095799225898,-1.8862387162001069
2014-07-16,-3.0801747476922774,-1.2353503675591266,-2.461726084967635,-1.4965794551512994,-1.4981471903903576,-1.8645032554920398
2014-07-17,-3.0801747476922774,-1.211343313649423,-2.4614947019748668,-1.4602620304358058,-1.461820220541491,-1.8024714601977085
2014-07-18,-3.0801747476922774,-1.390547822442761,-2.462087436178746,-1.75880995658243,-1.76068993955037,-2.190338352601971
2014-07-21,-3.0801747476922774,-1.5360338105640976,-2.4624604332116227,-1.9058278879725257,-1.9078456395937378,-2.400451824099584
2014-07-22,-3.0801747476922774,-1.493605763624815,-2.462908694674148,-1.8214098813605475,-1.8233429614257313,-2.240338994615822
2014-07-23,-3.0801747476922774,-1.48829378327702,-2.4602187316396344,-1.7754551871824413,-1.7773401731600313,-2.196357158203535
2014-07-24,-3.0801747476922774,-1.4521054812421164,-2.4596515767123073,-1.698511191557718,-1.7003159027503645,-2.0557755071966626
2014-07-25,-3.0801747476922774,-1.407873559106813,-2.457211516085412,-1.623997475635558,-1.6257259686602836,-1.9159843044054083
2014-07-28,-3.0801747476922774,-1.3939161228170451,-2.4542519981012667,-1.6178537944283944,-1.6195815289246844,-1.9306365721437113
2014-07-29,-3.0801747476922774,-1.351624128018722,-2.4460381246943528,-1.5541522830330408,-1.5558139504091788,-1.8202461932130816
2014-07-30,-3.0801747476922774,-1.318278178333107,-2.446578466197047,-1.528299348860493,-1.5299477162798842,-1.7930342858966497
2014-07-31,-3.0801747476922774,-1.284812550357582,-2.4459035553067436,-1.4822221835587888,-1.483818534675685,-1.7439747030884423
2014-08-01,-3.0801747476922774,-1.7133887648231552,-2.4522435989132845,-2.1702606084049716,-2.172576084403487,-2.5220503114569506
2014-08-04,-3.0801747476922774,-1.6724224005202235,-2.448839355328399,-2.069294770285075,-2.0715050317109536,-2.3728567043547755
2014-08-05,-3.0801747476922774,-1.671998368525278,-2.445976705628528,-2.012320729929797,-2.014472526957636,-2.361405753777043
2014-08-06,-3.0801747476922774,-1.690583696698692,-2.4472170436174134,-2.0351406023547547,-2.037319025846294,-2.4304210579304413
2014-08-07,-3.0801747476922774,-1.6391494961217592,-2.4471480728891333,-1.9232152404927356,-1.925277758244274,-2.269336772007361
2014-08-08,-3.0801747476922774,-1.6155344442829986,-2.447584595952975,-1.8784775236638191,-1.8804942174349633,-2.243321064879611
2014-08-11,-3.0143361361698195,-1.6640393379358998,-2.435300487869458,-1.9190249084735063,-1.9210851357466678,-2.3404184956006002
2014-08-12,-3.0143361361698195,-1.6368151004947824,-2.4353015401700695,-1.8469921539103638,-1.8489772862861837,-2.2643541205143936
2014-08-13,-3.0143361361698195,-1.5918646232976004,-2.4341628659073176,-1.768981084512855,-1.7708849083696465,-2.1379810542737046
2014-08-14,-3.0143361361698195,-1.616381218336045,-2.433781503023216,-1.779155044990688,-1.7810559996579365,-2.2226274626582403
2014-08-15,-3.0143361361698195,-1.5861051894655,-2.433319842570373,-1.71415573111282,-1.7159854670564012,-2.114100032719973
2014-08-18,-3.0143361361698195,-1.53958876071878,-2.4330635215521976,-1.6386399321708778,-1.6403832008573092,-1.9664311908001386
2014-08-19,-3.0143361361698195,-1.5798590096646228,-2.4329549665121726,-1.6874782188193438,-1.6892746080490717,-2.1125406198392893
2014-08-20,-3.0143361361698195,-1.5541794206318056,-2.431858408467842,-1.6388078902340517,-1.6405554173371149,-2.027671774268338
