date,NASDAQ,S&P 500
2009-04-16,0.9685289350918519,0.9164055932110204
2009-04-17,0.5272607161395918,0.6663700941303129
2009-04-20,0.011081190240429266,0.003980386362011546
2009-04-21,0.8813928186322724,0.8827828727031531
2009-04-22,0.5175363710786072,0.2990677782372792
2009-04-23,0.5812760292273443,0.7346993337641717
2009-04-24,0.9328217767167565,0.8537852427656515
2009-04-27,0.2733949450131932,0.2373794511763381
2009-04-28,0.39078548802778645,0.40586031059217414
2009-04-29,0.9185893401861072,0.916868085303428
2009-04-30,0.5666156341275619,0.45744567019541243
2009-05-01,0.5132813836844223,0.6507150386086439
2009-05-04,0.9489099974829808,0.9775471282434008
2009-05-05,0.3373454054421344,0.3849303228166179
2009-05-06,0.5661367927421176,0.867357572178759
2009-05-07,0.04692419900446382,0.17993367435414637
2009-05-08,0.7984155635592558,0.9206544903164999
2009-05-11,0.35523447079219084,0.09498904176808534
2009-05-12,0.2356738554833109,0.46044416765764684
2009-05-13,0.02827424087091199,0.05256441761052667
2009-05-14,0.8118489423868619,0.732752026763009
2009-05-15,0.3427272630451849,0.21544408037929025
2009-05-18,0.9581811392996984,0.9528213789989926
2009-05-19,0.5148780329723729,0.4416006943967903
2009-05-20,0.37642677078337816,0.3446835401156915
2009-05-21,0.09916005404875139,0.12128642511971545
2009-05-22,0.4288513009888407,0.441694616584556
2009-05-26,0.9723333099336697,0.945751177196958
2009-05-27,0.2384646514872496,0.11374375376194834
2009-05-28,0.7612821678637454,0.8241067093666763
2009-05-29,0.7834585362005657,0.7983229047182819
2009-06-01,0.951943496775212,0.9287295949110564
2009-06-02,0.5918379340760609,0.5381711718746117
2009-06-03,0.3293617132533771,0.17007527773744044
2009-06-04,0.8012380856894286,0.7697070847909554
2009-06-05,0.4711567690455988,0.4116015583646615
2009-06-08,0.3617810298503894,0.4502027691193651
2009-06-09,0.7659561017303359,0.6048438285480615
2009-06-10,0.3512964343641874,0.3493011216591142
2009-06-11,0.6516244002120134,0.7125475924819837
2009-06-12,0.4035162087387133,0.5371465712543037
2009-06-15,0.033365777227854825,0.022601541227899813
2009-06-16,0.1784814031167876,0.13959928357710785
2009-06-17,0.688034682069345,0.43204654931896547
2009-06-18,0.46996176567205034,0.7675224536579814
2009-06-19,0.8136063120419458,0.6007894487001667
2009-06-22,0.011567267537559262,0.01213307478733052
2009-06-23,0.4602893881578458,0.5564640677356291
2009-06-24,0.857140542028864,0.6995491237361926
2009-06-25,0.9071563957369966,0.9402412903329654
2009-06-26,0.6141474798600618,0.43423659829148153
2009-06-29,0.5777804529990568,0.7701525196375805
2009-06-30,0.3215569151380641,0.21107994446046033
2009-07-01,0.6729378866440622,0.640743396208127
2009-07-02,0.026402840127389787,0.017166378219211395
2009-07-06,0.332739316789124,0.5635115690726917
2009-07-07,0.0541902198147107,0.07270769508967628
2009-07-08,0.4972814433778917,0.43218162469469984
2009-07-09,0.5761855520945779,0.6029244433282273
2009-07-10,0.5450828998764494,0.3355668463232817
2009-07-13,0.9379403074000764,0.9643784872527703
2009-07-14,0.5945207754821117,0.6521983754871375
2009-07-15,0.9835267014933481,0.9706492874522946
2009-07-16,0.7671986698459637,0.7161918533146177
