date,var_5pct,var_1pct
2014-07-18,1.2764368132441448,2.239813607308317
2014-07-21,1.4426368721262088,2.299996011136203
2014-07-22,1.325870475865812,2.2335626914460454
2014-07-23,1.297806417911255,2.2267794183346292
2014-07-24,1.1896690808823307,2.1335341390765565
2014-07-25,1.1231788853011464,2.0139775854762942
2014-07-28,1.133634440066533,1.9459764793572418
2014-07-29,1.0421910890895403,1.7619571238179317
2014-07-30,1.0536026644462753,1.8068836390817822
2014-07-31,1.0243470370699281,1.8265506142644352
2014-08-01,1.510960606253595,2.487085713089996
2014-08-04,1.3787630134698599,2.3658487736033833
2014-08-05,1.3988140803505418,2.4097495005444878
2014-08-06,1.4588262209679919,2.456337506567932
2014-08-07,1.366091357599751,2.3469341210426227
2014-08-08,1.3340191487011064,2.2383356337230396
2014-08-11,1.3791677481227382,2.2610977433599158
2014-08-12,1.3165115521514166,2.200421215048185
2014-08-13,1.2262425676574837,2.190450137581302
2014-08-14,1.3109969476425805,2.1647845107945924
2014-08-15,1.2390730266705252,2.049424167395542
2014-08-18,1.125652669863166,2.0271101535980467
2014-08-19,1.2567262334005873,2.0747699462445395
2014-08-20,1.168202859923647,1.935969636274313
2014-08-21,1.0815321611008188,1.8483894823282054
2014-08-22,1.0626209644542959,1.781848611870611
2014-08-25,0.9997431915953634,1.6846609871267686
2014-08-26,1.0481324051473588,1.8058138436951252
2014-08-27,0.9805627863021728,1.6517859709498692
2014-08-28,0.9954256821066823,1.702563582393324
2014-08-29,0.96245718700001,1.659978437936352
2014-09-02,0.9842579008782704,1.6698975827703448
2014-09-03,0.9569994589359447,1.6099699942118813
2014-09-04,0.9750441595252857,1.6899006475410623
2014-09-05,0.9429536760838023,1.5812761096366859
2014-09-08,0.9765631550723359,1.6784726446579536
2014-09-09,0.9398387548464759,1.6631910818870235
2014-09-10,1.0346879918748872,1.7383809526310483
2014-09-11,1.0723587618098027,1.8482616425894791
2014-09-12,1.0118621581232443,1.7024566498248344
2014-09-15,1.0536996081340404,1.758864882274068
2014-09-16,1.1498177594817462,1.9796472263813074
2014-09-17,1.1637665895345402,1.951252464483525
2014-09-18,1.0542986439333277,1.8113770753853682
2014-09-19,1.0875412759439917,1.957804632600597
2014-09-22,1.04783115698949,1.8225989872982997
2014-09-23,1.1845987351320402,2.046083195946943
2014-09-24,1.1072777149672113,1.9646858631852886
2014-09-25,1.27832591511834,2.147557581570959
2014-09-26,1.60965949860612,2.641009887825046
2014-09-29,1.5554748239306477,2.4862615341399303
2014-09-30,1.455218195469379,2.403811961803838
2014-10-01,1.3927106996024492,2.398373442793416
2014-10-02,1.572470622848023,2.591426492110842
2014-10-03,1.462475255130094,2.456939015246741
2014-10-06,1.5733059911313085,2.6758032883732925
2014-10-07,1.4717746532451814,2.4066080378540042
2014-10-08,1.6669338003159109,2.7134005507043004
2014-10-09,1.7504608967682072,2.7594158646771576
2014-10-10,1.8064884190370027,2.9617579153370532
2014-10-13,1.9964413473007494,3.236662440419494
2014-10-14,1.9420462251558492,3.482126595211143
2014-10-15,1.7541897108039601,3.065139953025346
2014-10-16,1.659858282435008,2.829984021812567
2014-10-17,1.510410997392077,2.5603385942744845
2014-10-20,1.6663401781002416,2.7301457202808437
2014-10-21,1.666130871047144,2.644776357990689
2014-10-22,1.9026939498083548,3.160206410014843
2014-10-23,1.8525707530664064,3.0337037606106785
2014-10-24,1.794285531216377,2.904872284055109
2014-10-27,1.7398117037775713,2.9367617911955546
2014-10-28,1.6222550350342337,2.649574978825297
2014-10-29,1.760861762897834,2.790043845885043
2014-10-30,1.5995359179380948,2.6380130728095557
2014-10-31,1.5293664346965123,2.638012274753197
2014-11-03,1.6382728473968098,2.640272355113497
2014-11-04,1.5493168559143413,2.5335523846138117
2014-11-05,1.4514944309240567,2.5017070336909253
2014-11-06,1.38467640018073,2.3669413203717813
2014-11-07,1.3131773505491098,2.2720512005524367
2014-11-10,1.172495318246508,2.0302278004035035
2014-11-11,1.1070132430813437,1.849499226006904
2014-11-12,1.0966049997131921,1.9318213646663887
2014-11-13,1.0456854644262574,1.7235949732347842
2014-11-14,1.0226534968381327,1.6267353228227899
2014-11-17,0.9925688297733749,1.6736983011165265
2014-11-18,1.0364680093625223,1.731592329181026
2014-11-19,1.0160461316978515,1.725420473674289
2014-11-20,1.026615890770455,1.7632496136795381
2014-11-21,1.0042397801888636,1.7322074379140169
2014-11-24,1.0232976000707736,1.701041319434927
2014-11-25,0.9956171778786183,1.6926353208903202
2014-11-26,0.9786435387852038,1.7166529196937037
2014-11-28,1.0366660904414704,1.7567588282312425
2014-12-01,0.9847569804650331,1.6899830952598722
2014-12-02,1.146907218080011,1.9866984131529697
2014-12-03,1.1425541023300714,1.9598380220896716
