date,NASDAQ,S&P 500
2009-04-16,0.9685289296626131,0.916388453507596
2009-04-17,0.5272582411987556,0.6663581597335235
2009-04-20,0.011078826010577336,0.00398307914623493
2009-04-21,0.8813900134843697,0.882749850299448
2009-04-22,0.5175351378523331,0.29909553895386054
2009-04-23,0.5812658667778537,0.7346677831369944
2009-04-24,0.9328116195525988,0.8537492755063213
2009-04-27,0.2734163975546055,0.2374142307313493
2009-04-28,0.3908011503736507,0.405875314702497
2009-04-29,0.9185737399487612,0.9168380750227949
2009-04-30,0.5666056725489322,0.4574523931285081
2009-05-01,0.5132788140232418,0.6506945097172123
2009-05-04,0.9488963034017124,0.977533971793745
2009-05-05,0.33736949361529617,0.38494597194454283
2009-05-06,0.5661248626694608,0.8673280530134398
2009-05-07,0.04693524557914059,0.1799656572155277
2009-05-08,0.7983894483724446,0.9206270685584909
2009-05-11,0.3552530000892172,0.09502047012262052
2009-05-12,0.23570209444027446,0.4604506312633733
2009-05-13,0.028276250920011296,0.05258947735120314
2009-05-14,0.8118333390025492,0.7327185008901372
2009-05-15,0.34274062328497973,0.2154811678519699
2009-05-18,0.9581805376169285,0.9527973606671736
2009-05-19,0.5148764804567576,0.4416106953029209
2009-05-20,0.37644414090000905,0.3447092887935585
2009-05-21,0.09917872525169733,0.12132370150284205
2009-05-22,0.4288618152774507,0.4417046395381615
2009-05-26,0.9723301741471199,0.9457256334038057
2009-05-27,0.238483536536967,0.11377812670644223
2009-05-28,0.7612629599209498,0.8240703205281459
2009-05-29,0.7834375062630485,0.7982866641163058
2009-06-01,0.951941499105511,0.9287006750481196
2009-06-02,0.5918284926067177,0.5381646757470041
2009-06-03,0.3293841443650816,0.17011412612763588
2009-06-04,0.8012066709243034,0.7696700980714919
2009-06-05,0.47116196023699836,0.41161647275728963
2009-06-08,0.3618080059620219,0.4502109563523418
2009-06-09,0.7659163129959741,0.6048286753688338
2009-06-10,0.3513220660223913,0.34931954343450944
2009-06-11,0.6515986008865164,0.7125263308608091
2009-06-12,0.4035343281858341,0.5371426316528142
2009-06-15,0.033371031572001476,0.022609474501695526
2009-06-16,0.17849451904000888,0.13960925446219066
2009-06-17,0.6880237533559433,0.43204805900945
2009-06-18,0.46996450702396825,0.7675176396145656
2009-06-19,0.8135893112501484,0.6007867539280887
2009-06-22,0.011563037856439758,0.012134732681264665
2009-06-23,0.46029010903975665,0.5564651332177821
2009-06-24,0.8571441738241259,0.6995539933898894
2009-06-25,0.9071666792992396,0.9402421699317742
2009-06-26,0.6141464310497761,0.43423538818554624
2009-06-29,0.577776602474729,0.7701570736279183
2009-06-30,0.3215709576281386,0.21107621363530787
2009-07-01,0.6729199452114872,0.640744990949899
2009-07-02,0.02640082709741872,0.017166614246799952
2009-07-06,0.33274757997671084,0.5635135213499203
2009-07-07,0.05418468352646795,0.07270562323091014
2009-07-08,0.49728157431549913,0.4321808222665379
2009-07-09,0.5761792783877356,0.6029268372418245
2009-07-10,0.5450770777940301,0.3355651763603549
2009-07-13,0.9379341886689129,0.9643776884827887
2009-07-14,0.5945126285444025,0.6522010825946052
2009-07-15,0.9835302198032337,0.9706481739965538
2009-07-16,0.7671939650515321,0.71618787322635
2009-07-17,0.5049300221406056,0.47140102550623775
2009-07-20,0.7990705582446397,0.8087664484063856
2009-07-21,0.5922541288593827,0.605675912963293
2009-07-22,0.6523866409481771,0.45977091471425924
2009-07-23,0.9547991305769968,0.9598833090209028
2009-07-24,0.36343565607703315,0.5852690837055751
2009-07-27,0.510545143072496,0.5917054439579569
2009-07-28,0.6121401046665235,0.37602107739931395
2009-07-29,0.3350802477730719,0.29791630204722686
2009-07-30,0.7636768995887768,0.865988745993998
2009-07-31,0.36445170245550385,0.5088281740342719
2009-08-03,0.9002132920457557,0.915877185447681
2009-08-04,0.5251482968102685,0.598556687014653
2009-08-05,0.18217960017802598,0.3575766695615952
2009-08-06,0.16845736432707473,0.25518960331651386
2009-08-07,0.8672461744396381,0.8943492919947149
2009-08-10,0.33726438489392985,0.3448523549434086
2009-08-11,0.14703737055047963,0.1031385429021154
2009-08-12,0.8767121661684527,0.8470739442087043
2009-08-13,0.6576335572039573,0.7322362531943757
2009-08-14,0.1417341832689095,0.1876635640543612
2009-08-17,0.024456640935126412,0.02641461682391056
2009-08-18,0.8088096418983205,0.7847461352185973
2009-08-19,0.6808885375226887,0.7115930280896955
2009-08-20,0.7729993752496378,0.8207713543976922
2009-08-21,0.8751240078762386,0.9216443735161789
2009-08-24,0.4318024731369313,0.46286369213514417
2009-08-25,0.5840824668680573,0.5699334212381136
2009-08-26,0.4789483853440413,0.4831442321985452
2009-08-27,0.5377816158555984,0.5969878690018616
2009-08-28,0.49353830881106264,0.38594320039659097
2009-08-31,0.14520378072945886,0.1681212174921165
2009-09-01,0.04242624174606524,0.026129203371477415
2009-09-02,0.44413645958900416,0.35938552498077353
2009-09-03,0.7544188658603058,0.7805369825749139
2009-09-04,0.921234761346855,0.8751299146413032
2009-09-08,0.7688804489033949,0.7823414115535618
2009-09-09,0.811695855362212,0.7585680448519986
2009-09-10,0.8188358794216768,0.8271871365018755
2009-09-11,0.4229274855722567,0.42404623972703875
2009-09-14,0.6650234521157693,0.7272234442007692
2009-09-15,0.6689547309579025,0.6110802516938779
2009-09-16,0.8917884546713957,0.9204981679612401
2009-09-17,0.36545387781731387,0.35655478314318095
2009-09-18,0.5865638248329135,0.5903375868899151
2009-09-21,0.5735287081705571,0.3295086359444598
2009-09-22,0.6392873707874162,0.7510773972992864
2009-09-23,0.19702334639630184,0.13233019886628528
2009-09-24,0.11189406270199742,0.15430442191063468
2009-09-25,0.19457626471233969,0.24643602722580302
2009-09-28,0.9418685268020324,0.9380268419647456
2009-09-29,0.36378920381241264,0.39303827236159194
2009-09-30,0.4438282727152967,0.34351824373768103
2009-10-01,0.01061217754297123,0.01809889708542648
2009-10-02,0.3400466956655456,0.3281806106650124
2009-10-05,0.7742598038031387,0.8864471443644516
2009-10-06,0.8982624053945102,0.8588762512518302
2009-10-07,0.5842409090452544,0.5776581815513228
2009-10-08,0.6960046485225629,0.7434703998080809
2009-10-09,0.7263353604346057,0.6931253286109431
2009-10-12,0.47146438658665324,0.6556255176671444
2009-10-13,0.48672999063238814,0.35888241308557034
2009-10-14,0.9144229539901965,0.9410220160536567
2009-10-15,0.4928537321631805,0.6412100278471703
2009-10-16,0.19912973631863576,0.19222819442661795
2009-10-19,0.7991783484686299,0.8102414906832639
2009-10-20,0.25081777137732786,0.24540386562736702
2009-10-21,0.24731017106318903,0.1738246824752169
2009-10-22,0.7408000840023061,0.8370862361751042
2009-10-23,0.267615747393376,0.11770351844357145
2009-10-26,0.23381678193239708,0.13271212766321852
2009-10-27,0.09833716208633639,0.35386173259073844
2009-10-28,0.01705108382737033,0.047495808366304994
2009-10-29,0.9029498512102454,0.9430078845776642
2009-10-30,0.04550578438191543,0.03766466056597647
2009-11-02,0.5380931002477298,0.6565590698815712
2009-11-03,0.6043318092188722,0.5573326725351592
2009-11-04,0.4455220936938096,0.5174543847035984
2009-11-05,0.958777293354781,0.9210498031084988
2009-11-06,0.58540866964134,0.5645452255793225
2009-11-09,0.9195647699688767,0.9395857804226132
2009-11-10,0.4349144660821763,0.4813173053127566
2009-11-11,0.7161342155367767,0.653133599954143
2009-11-12,0.217103774758723,0.17199032492647023
2009-11-13,0.7638768037972711,0.6838463070931384
2009-11-16,0.8682666963695461,0.885399925791796
2009-11-17,0.5732250748099676,0.5147104371589798
2009-11-18,0.2990895934698215,0.4595244852386408
2009-11-19,0.06980165499365157,0.09578131168217678
2009-11-20,0.3065655475538318,0.35547531819523276
2009-11-23,0.8729849161802858,0.886935288957174
2009-11-24,0.36430842236593125,0.4577075947061499
2009-11-25,0.5956822324795757,0.6617947929061339
2009-11-27,0.06118697413418798,0.055187460944383586
2009-11-30,0.5796323247495366,0.6242312365598388
2009-12-01,0.8857532624571258,0.8609209609827883
2009-12-02,0.6283929226083733,0.49255060594551825
2009-12-03,0.2788389920289876,0.1845294999864392
2009-12-04,0.8049633008485428,0.696098299857102
2009-12-07,0.38931777962746783,0.37345017617468157
2009-12-08,0.20390324492603334,0.13590928716265555
2009-12-09,0.6700496749414426,0.6305651842521509
2009-12-10,0.6121952911978348,0.7174767858413335
2009-12-11,0.456560256968656,0.6381665699024404
2009-12-14,0.856731086763816,0.7641984512643972
2009-12-15,0.2541926878822006,0.24722789756162883
2009-12-16,0.5985805400879612,0.528277322940887
2009-12-17,0.07398121993482684,0.09363946528411654
2009-12-18,0.9136297625935617,0.7173660224181382
2009-12-21,0.8540555254554333,0.8503302829779957
2009-12-22,0.7252457240864949,0.6299751137561698
2009-12-23,0.7580965329280679,0.5815745011749344
2009-12-24,0.7481496986199235,0.7149932417336675
2009-12-28,0.5749862102467056,0.5321186022091783
2009-12-29,0.41158966073589975,0.39330278272377295
2009-12-30,0.5310893355616129,0.4796186652227943
2009-12-31,0.10118063921741499,0.07589975785690437
2010-01-04,0.9533418746881512,0.9512944687304333
2010-01-05,0.4764178943554468,0.617140514914071
2010-01-06,0.31798527774094,0.5009364514966421
2010-01-07,0.4426217698219288,0.6855866164074255
2010-01-08,0.8103754825502405,0.6383472060735716
2010-01-11,0.3545975165402251,0.579236915318371
2010-01-12,0.05197578833769121,0.07543888648157188
2010-01-13,0.8784840678334771,0.8572017574311013
2010-01-14,0.646282890089866,0.6112446192604315
2010-01-15,0.07697169419036104,0.06847099655270605
2010-01-19,0.9071519538341439,0.9139772941718928
2010-01-20,0.1057906363078929,0.11432571307685473
2010-01-21,0.13562366826440408,0.03880142424650619
2010-01-22,0.018187183856240408,0.03696285578933917
2010-01-25,0.5629077566053738,0.6417016541167356
2010-01-26,0.3554418720540314,0.31912384646963443
2010-01-27,0.7667767931329782,0.6790259528621216
2010-01-28,0.04503555888134238,0.10713482964864068
2010-01-29,0.10423630029130765,0.15371620637359912
2010-02-01,0.8124551663441567,0.8967971822712035
2010-02-02,0.7629616596760435,0.8693855934187134
2010-02-03,0.4891659531232897,0.2787300864945661
2010-02-04,0.011123654460798486,0.011462444213134594
2010-02-05,0.7054557131493908,0.5747228957093278
2010-02-08,0.2508620571599463,0.21114208707409496
2010-02-09,0.8302668615705069,0.8485479409742429
2010-02-10,0.42302349937269346,0.40122661184476593
2010-02-11,0.881894199424159,0.803588027678904
2010-02-12,0.5824610867966667,0.37029625418135953
2010-02-16,0.8919427283409308,0.9367506328086693
2010-02-17,0.6797219027984078,0.6384852737958946
2010-02-18,0.7380433165037441,0.7314519502245374
2010-02-19,0.5129825566720098,0.5725285105107328
2010-02-22,0.4293372902374991,0.4248975042688651
2010-02-23,0.07365405073819203,0.08544602975068893
2010-02-24,0.8360518101868336,0.8315450921103597
2010-02-25,0.4371184544860921,0.3843862403013385
2010-02-26,0.5554944502528574,0.5428249199295945
2010-03-01,0.9442428128473117,0.868063076414755
2010-03-02,0.6104805259910028,0.5877527903610424
2010-03-03,0.4646954170091152,0.4946691641565446
2010-03-04,0.718452384735742,0.6809306808573075
2010-03-05,0.9437780525848638,0.947730046613717
2010-03-08,0.587812118478559,0.46334894551415184
2010-03-09,0.6506213600839048,0.5691730633323706
