,Historical,Variance-Covariance,RiskMetrics,CCC-GARCH,Copula-GARCH Student,Copula-MSM Student
2013-11-25,-1.8420868624214612,-1.7848155514700972,-1.2775160940441852,-1.1737640175707118,-1.1737704641703124,-1.2174805755916875
2013-11-26,-1.8420868624214612,-1.781960786449774,-1.2386443198878534,-1.1311205371300856,-1.1311375467835851,-1.139212185042331
2013-11-27,-1.8420868624214612,-1.7787865965862637,-1.2068490851896327,-1.0974962727335815,-1.0975096007834524,-1.1103203756276172
2013-11-29,-1.8420868624214612,-1.7786005130960243,-1.1846070143284129,-1.0737914805201858,-1.0738021368329522,-1.1033923193067825
2013-12-02,-1.8420868624214612,-1.7786272382318542,-1.1500557229359114,-1.0408116866427035,-1.0408180308740156,-1.0710266520607974
2013-12-03,-1.8420868624214612,-1.7766686520971633,-1.122294892300307,-1.0308264642454428,-1.030854614508536,-1.0439437552635182
2013-12-04,-1.8420868624214612,-1.777204483965565,-1.0931215683579454,-1.0136045112059229,-1.0136264343711596,-1.058070329572431
2013-12-05,-1.8420868624214612,-1.775673400026904,-1.060054941589979,-0.9843014891099516,-0.984322337339224,-0.9988310359945606
2013-12-06,-1.8420868624214612,-1.7761955731789971,-1.0338160370255014,-0.978939800724696,-0.97895621335922,-1.037624295579611
2013-12-09,-1.8420868624214612,-1.7757093380952436,-1.068848114633187,-1.046964919075713,-1.0469785792493462,-1.1235390599388004
2013-12-10,-1.8420868624214612,-1.7752967131484445,-1.0384789772386682,-1.0086174129978431,-1.0086288236701713,-1.0654145646736397
2013-12-11,-1.8420868624214612,-1.775944600114088,-1.0123128927652696,-0.9921416900916106,-0.992152371071464,-1.0560967349130124
2013-12-12,-1.8420868624214612,-1.7777812186275503,-1.1072100065518775,-1.1883472698207966,-1.188352631429122,-1.2313814817440885
2013-12-13,-1.8420868624214612,-1.7784040954534526,-1.0784427563640206,-1.153773268568648,-1.1537766280315258,-1.1815143473977274
2013-12-16,-1.8420868624214612,-1.7783529056198517,-1.0456464027470993,-1.1065120946794509,-1.106516235401731,-1.110935257501216
2013-12-17,-1.8239569256713264,-1.772124615934666,-1.049158219897308,-1.1021018175041433,-1.1020994905905386,-1.1287221801032008
2013-12-18,-1.8239569256713264,-1.770286317021739,-1.021329314921058,-1.0733937810578125,-1.0733866353303854,-1.087521252625417
2013-12-19,-1.8239569256713264,-1.7704136048976862,-1.1393232478339037,-1.2396938431839697,-1.239693746784598,-1.3114659264082902
